team,year,squad_size,age,height_cm,weight_kg,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
Belarus,2021,3,20.33333333333333,180.33333333333331,74.33333333333333,52.66666666666666,60.0,58.0,59.0,50.66666666666666,65.66666666666667,52.0,36.66666666666666,52.0,59.333333333333336,70.66666666666667,68.0,71.33333333333333,60.333333333333336,67.66666666666667,57.66666666666666,59.0,58.333333333333336,59.66666666666666,55.333333333333336,40.333333333333336,18.0,60.333333333333336,53.0,63.0,51.66666666666666,23.0,23.666666666666668,23.33333333333333,7.333333333333333,11.666666666666666,10.0,7.666666666666667,8.0
Belgium,2021,23,28.217391304347824,184.95652173913044,79.65217391304348,65.04347826086956,60.43478260869565,61.869565217391305,73.8695652173913,58.56521739130435,68.04347826086956,63.47826086956522,57.60869565217392,69.69565217391305,71.95652173913044,69.0,71.0,68.82608695652173,79.26086956521739,63.73913043478261,74.56521739130434,69.21739130434783,72.30434782608695,73.65217391304348,62.91304347826087,63.82608695652174,54.65217391304348,64.0,68.95652173913044,61.17391304347826,77.17391304347827,53.52173913043478,55.30434782608695,51.56521739130435,19.695652173913043,19.17391304347826,19.39130434782609,20.347826086956523,20.043478260869566
Belize,2021,2,26.5,177.5,78.5,57.0,57.0,63.0,62.5,55.0,62.5,47.0,39.0,57.0,63.0,65.5,69.5,64.5,63.0,67.5,67.0,72.5,62.5,70.5,57.5,72.5,47.0,64.5,62.5,56.5,57.0,55.5,53.0,41.5,6.0,8.0,10.0,12.5,7.5
Benin,2021,11,28.181818181818183,183.8181818181818,78.45454545454545,51.63636363636363,50.36363636363637,53.45454545454545,57.36363636363637,47.09090909090909,54.72727272727273,48.09090909090909,43.0,52.45454545454545,58.0,63.27272727272727,65.81818181818181,64.0,62.72727272727273,58.81818181818182,61.81818181818182,66.18181818181819,62.81818181818182,70.0,49.18181818181818,58.0,43.72727272727273,51.54545454545455,56.72727272727273,48.45454545454545,62.90909090909091,41.63636363636363,45.27272727272727,41.81818181818182,20.363636363636363,22.545454545454547,20.363636363636363,22.727272727272727,21.727272727272727
Bermuda,2021,1,30.0,170.0,69.0,60.0,76.0,70.0,65.0,68.0,68.0,67.0,65.0,53.0,72.0,77.0,74.0,79.0,72.0,79.0,69.0,64.0,69.0,57.0,67.0,68.0,49.0,77.0,69.0,70.0,69.0,35.0,43.0,35.0,10.0,6.0,13.0,11.0,7.0
Bolivia,2021,23,26.65217391304348,178.30434782608697,73.26086956521739,51.78260869565217,37.91304347826087,51.0,56.73913043478261,35.65217391304348,51.21739130434783,42.26086956521739,37.69565217391305,51.869565217391305,56.30434782608695,60.65217391304348,60.391304347826086,57.95652173913044,60.0,66.8695652173913,50.52173913043478,62.78260869565217,72.0,54.95652173913044,38.73913043478261,50.56521739130435,47.869565217391305,44.08695652173913,46.69565217391305,45.30434782608695,52.08695652173913,50.78260869565217,50.04347826086956,47.73913043478261,17.17391304347826,17.652173913043477,17.782608695652176,18.65217391304348,18.08695652173913
Bosnia and Herzegovina,2021,23,29.52173913043478,183.8695652173913,78.26086956521739,61.91304347826087,56.34782608695652,61.82608695652174,70.95652173913044,55.21739130434783,66.0,64.0,59.69565217391305,66.91304347826087,70.47826086956522,62.47826086956522,65.47826086956522,64.65217391304348,71.34782608695652,63.08695652173913,73.78260869565217,66.34782608695652,72.17391304347827,73.52173913043478,64.8695652173913,69.1304347826087,57.69565217391305,62.30434782608695,66.26086956521739,59.73913043478261,70.69565217391305,58.65217391304348,58.08695652173913,53.56521739130435,14.652173913043478,13.521739130434783,13.434782608695652,14.0,13.565217391304348
Brazil,2021,23,24.869565217391305,178.47826086956522,74.30434782608695,59.26086956521739,55.43478260869565,57.391304347826086,69.17391304347827,53.69565217391305,65.52173913043478,55.52173913043478,56.04347826086956,63.91304347826087,68.43478260869566,75.34782608695652,73.91304347826087,71.47826086956522,78.78260869565217,67.3913043478261,66.0,68.34782608695652,70.17391304347827,66.8695652173913,58.26086956521739,60.0,52.869565217391305,59.21739130434783,67.08695652173913,56.17391304347826,69.95652173913044,50.0,51.08695652173913,50.04347826086956,19.956521739130437,20.52173913043478,19.565217391304348,19.65217391304348,19.695652173913043
Bulgaria,2021,23,27.39130434782609,181.3913043478261,74.1304347826087,47.91304347826087,44.95652173913044,46.73913043478261,57.130434782608695,43.0,51.30434782608695,43.73913043478261,45.21739130434783,52.04347826086956,55.82608695652174,63.52173913043478,64.26086956521739,63.0,62.391304347826086,62.95652173913044,55.73913043478261,61.78260869565217,62.78260869565217,61.73913043478261,45.17391304347826,55.34782608695652,46.130434782608695,52.0,55.43478260869565,45.130434782608695,56.21739130434783,45.52173913043478,47.43478260869565,46.30434782608695,17.782608695652176,17.782608695652176,17.0,17.304347826086957,16.608695652173914
Burkina Faso,2021,19,23.73684210526316,180.26315789473685,73.42105263157895,52.526315789473685,47.26315789473684,56.42105263157895,60.42105263157895,43.47368421052632,60.21052631578947,45.63157894736842,41.526315789473685,54.526315789473685,62.526315789473685,72.6842105263158,72.63157894736842,70.52631578947368,60.8421052631579,66.78947368421052,59.89473684210526,71.36842105263158,63.68421052631579,66.10526315789474,46.26315789473684,59.42105263157895,43.89473684210526,49.68421052631579,52.73684210526316,51.526315789473685,59.63157894736842,44.31578947368421,45.0,43.05263157894737,13.052631578947368,13.105263157894736,13.36842105263158,14.842105263157896,14.210526315789474
Burundi,2021,7,23.0,177.14285714285714,74.42857142857143,52.85714285714285,56.285714285714285,51.142857142857146,58.57142857142857,48.57142857142857,65.85714285714286,49.85714285714285,44.0,55.57142857142857,64.71428571428571,74.14285714285714,77.85714285714286,66.57142857142857,57.285714285714285,67.85714285714286,60.0,58.71428571428572,59.0,60.285714285714285,50.57142857142857,46.0,34.857142857142854,54.71428571428572,56.142857142857146,53.85714285714285,57.285714285714285,35.285714285714285,41.0,40.57142857142857,9.0,10.571428571428571,11.571428571428571,9.0,12.857142857142858
Cameroon,2021,23,25.65217391304348,183.91304347826087,80.04347826086956,50.47826086956522,49.73913043478261,59.56521739130435,62.78260869565217,45.869565217391305,61.26086956521739,50.30434782608695,41.391304347826086,56.47826086956522,64.04347826086956,70.3913043478261,73.0,68.17391304347827,68.26086956521739,61.43478260869565,66.30434782608695,72.8695652173913,68.82608695652173,76.69565217391305,50.43478260869565,61.43478260869565,47.78260869565217,55.91304347826087,56.34782608695652,49.69565217391305,63.869565217391305,47.17391304347826,47.60869565217392,43.78260869565217,18.565217391304348,18.17391304347826,17.565217391304348,18.26086956521739,18.73913043478261
Canada,2021,23,26.782608695652176,181.8695652173913,78.65217391304348,50.34782608695652,48.26086956521739,56.21739130434783,63.60869565217392,44.82608695652174,59.60869565217392,51.08695652173913,39.869565217391305,56.78260869565217,61.69565217391305,67.52173913043478,67.91304347826087,66.3913043478261,65.73913043478261,65.69565217391305,62.56521739130435,69.56521739130434,69.56521739130434,72.34782608695652,48.08695652173913,62.43478260869565,49.43478260869565,52.17391304347826,59.0,50.26086956521739,63.91304347826087,49.73913043478261,51.30434782608695,46.95652173913044,18.565217391304348,17.73913043478261,16.652173913043477,17.782608695652176,18.65217391304348
Cape Verde,2021,23,27.347826086956523,180.17391304347825,75.21739130434783,54.47826086956522,53.91304347826087,61.08695652173913,63.21739130434783,50.78260869565217,63.47826086956522,53.82608695652174,46.52173913043478,55.91304347826087,65.3913043478261,70.21739130434783,68.56521739130434,68.91304347826087,65.52173913043478,66.73913043478261,62.17391304347826,70.6086956521739,71.69565217391305,71.26086956521739,54.08695652173913,65.1304347826087,48.78260869565217,57.78260869565217,59.26086956521739,53.65217391304348,61.91304347826087,49.65217391304348,49.60869565217392,47.78260869565217,10.347826086956522,10.391304347826088,11.434782608695652,10.782608695652174,9.173913043478262
Central African Republic,2021,4,28.75,188.0,79.75,40.25,38.25,67.5,63.75,39.75,54.25,38.25,37.25,54.0,58.5,58.5,57.0,50.75,68.0,59.0,57.5,73.0,72.0,83.75,44.0,77.25,69.0,52.0,54.75,42.5,65.0,71.25,72.0,68.5,12.5,12.0,12.0,10.5,11.75
Chad,2021,1,27.0,186.0,81.0,69.0,70.0,63.0,68.0,71.0,72.0,65.0,53.0,58.0,69.0,89.0,91.0,66.0,70.0,57.0,79.0,79.0,86.0,76.0,72.0,69.0,24.0,70.0,64.0,70.0,67.0,21.0,25.0,23.0,6.0,11.0,9.0,15.0,9.0
Chile,2021,23,28.82608695652174,177.08695652173913,73.17391304347827,57.78260869565217,53.130434782608695,58.30434782608695,67.65217391304348,50.08695652173913,63.82608695652174,55.391304347826086,49.91304347826087,63.69565217391305,66.34782608695652,68.82608695652173,67.78260869565217,70.69565217391305,70.8695652173913,70.21739130434783,69.1304347826087,73.6086956521739,71.17391304347827,70.65217391304348,58.82608695652174,66.82608695652173,54.26086956521739,59.78260869565217,64.17391304347827,56.391304347826086,68.34782608695652,51.95652173913044,53.78260869565217,53.0,19.39130434782609,17.565217391304348,18.43478260869565,20.217391304347824,18.869565217391305
China,2021,23,28.47826086956522,181.5217391304348,74.95652173913044,55.43478260869565,49.95652173913044,55.65217391304348,61.04347826086956,48.82608695652174,58.08695652173913,54.52173913043478,53.08695652173913,59.65217391304348,60.04347826086956,69.43478260869566,69.3913043478261,66.17391304347827,66.43478260869566,68.1304347826087,64.47826086956522,68.6086956521739,69.91304347826087,66.21739130434783,53.130434782608695,59.65217391304348,50.04347826086956,57.73913043478261,63.130434782608695,50.34782608695652,61.21739130434783,50.91304347826087,50.0,47.869565217391305,18.91304347826087,18.17391304347826,17.652173913043477,18.217391304347824,18.565217391304348
Colombia,2021,23,27.65217391304348,181.1304347826087,76.3913043478261,58.34782608695652,55.43478260869565,60.34782608695652,68.26086956521739,49.43478260869565,65.69565217391305,54.47826086956522,47.869565217391305,60.91304347826087,68.30434782608695,69.95652173913044,71.73913043478261,70.69565217391305,74.17391304347827,64.73913043478261,68.52173913043478,73.1304347826087,69.17391304347827,70.1304347826087,54.21739130434783,65.47826086956522,54.130434782608695,59.78260869565217,62.52173913043478,53.60869565217392,71.73913043478261,55.43478260869565,54.26086956521739,51.26086956521739,19.52173913043478,18.695652173913043,18.347826086956523,17.869565217391305,19.39130434782609
Comoros,2021,12,25.666666666666668,177.08333333333334,70.66666666666667,52.66666666666666,44.75,45.583333333333336,58.333333333333336,43.5,59.41666666666666,51.583333333333336,46.75,50.833333333333336,60.333333333333336,73.25,72.16666666666667,75.16666666666667,59.083333333333336,74.16666666666667,56.66666666666666,62.583333333333336,65.0,59.583333333333336,44.75,54.583333333333336,51.0,48.91666666666666,52.25,47.41666666666666,57.583333333333336,49.5,53.0,49.91666666666666,15.333333333333334,14.416666666666666,13.083333333333334,15.583333333333334,15.333333333333334
Congo,2021,16,25.5625,183.875,79.0625,42.25,48.6875,58.5,57.75,44.0,56.8125,41.375,37.3125,49.125,59.0,67.375,69.4375,63.375,60.6875,59.3125,61.5625,70.125,65.0,75.0,48.0625,58.3125,41.8125,50.75,50.75,49.4375,55.4375,41.5625,42.3125,40.75,15.4375,14.5625,15.3125,14.3125,14.1875
Costa Rica,2021,23,28.30434782608696,180.2608695652174,75.30434782608695,52.0,50.30434782608695,55.47826086956522,62.04347826086956,47.130434782608695,60.21739130434783,52.91304347826087,48.391304347826086,57.08695652173913,62.26086956521739,69.04347826086956,69.30434782608695,66.56521739130434,65.43478260869566,66.91304347826087,64.21739130434783,70.30434782608695,64.47826086956522,69.6086956521739,50.34782608695652,67.08695652173913,51.91304347826087,56.95652173913044,56.391304347826086,50.0,63.65217391304348,52.60869565217392,51.69565217391305,48.60869565217392,13.782608695652174,13.695652173913045,12.73913043478261,13.08695652173913,14.608695652173912
Croatia,2021,23,27.217391304347824,183.6086956521739,78.1304347826087,64.08695652173913,62.04347826086956,65.65217391304348,75.34782608695652,61.56521739130435,73.30434782608695,63.65217391304348,56.78260869565217,66.6086956521739,75.95652173913044,69.73913043478261,71.30434782608695,71.34782608695652,76.08695652173913,65.78260869565217,73.3913043478261,67.78260869565217,73.34782608695652,72.69565217391305,62.47826086956522,69.73913043478261,55.73913043478261,66.56521739130434,69.73913043478261,61.0,76.04347826086956,58.391304347826086,58.17391304347826,53.78260869565217,13.478260869565217,13.478260869565217,13.434782608695652,14.043478260869565,13.08695652173913
Cuba,2021,5,26.6,182.0,76.4,44.0,33.2,47.4,55.4,37.2,47.2,43.2,33.0,51.2,49.8,59.2,57.0,61.6,58.6,62.0,58.8,61.6,55.6,68.4,37.0,52.0,45.6,41.4,51.2,39.4,52.6,44.8,49.8,46.2,20.8,21.6,20.0,21.6,20.6
Curaçao,2021,13,24.53846153846154,182.53846153846155,76.53846153846153,54.30769230769231,52.76923076923077,52.84615384615385,57.0,51.07692307692308,62.23076923076923,50.30769230769231,43.69230769230769,48.76923076923077,61.38461538461539,70.61538461538461,73.0,67.3076923076923,58.53846153846154,64.23076923076923,65.6923076923077,62.0,58.53846153846154,70.07692307692308,55.15384615384615,53.69230769230769,39.46153846153846,54.84615384615385,56.15384615384615,54.84615384615385,56.84615384615385,39.92307692307692,41.61538461538461,39.76923076923077,15.153846153846152,16.53846153846154,15.461538461538462,15.461538461538462,15.923076923076923
Cyprus,2021,7,23.857142857142858,183.28571428571428,73.42857142857143,52.57142857142857,49.285714285714285,54.57142857142857,60.71428571428572,45.71428571428572,57.57142857142857,51.0,47.71428571428572,56.0,59.57142857142857,63.142857142857146,63.85714285714285,64.71428571428571,59.85714285714285,61.42857142857143,58.42857142857143,65.85714285714286,69.14285714285714,65.71428571428571,50.42857142857143,58.42857142857143,53.285714285714285,53.71428571428572,55.285714285714285,53.57142857142857,56.42857142857143,53.142857142857146,55.0,53.0,9.857142857142858,10.142857142857142,9.714285714285714,10.857142857142858,12.142857142857142
Czech Republic,2021,23,27.08695652173913,183.91304347826087,78.34782608695652,59.78260869565217,53.869565217391305,61.69565217391305,66.52173913043478,52.95652173913044,64.8695652173913,55.78260869565217,47.47826086956522,61.82608695652174,66.8695652173913,69.04347826086956,70.1304347826087,67.47826086956522,73.34782608695652,66.65217391304348,67.52173913043478,70.52173913043478,70.91304347826087,71.91304347826087,57.391304347826086,65.52173913043478,54.60869565217392,60.69565217391305,63.869565217391305,52.30434782608695,69.91304347826087,55.52173913043478,54.91304347826087,52.391304347826086,19.26086956521739,19.17391304347826,19.0,19.73913043478261,19.608695652173918
DR Congo,2021,23,27.52173913043478,179.08695652173913,75.0,62.56521739130435,60.869565217391305,63.0,67.52173913043478,56.17391304347826,70.91304347826087,60.869565217391305,48.60869565217392,61.0,71.52173913043478,77.08695652173913,77.56521739130434,74.91304347826087,69.52173913043478,71.1304347826087,68.82608695652173,72.82608695652173,70.91304347826087,70.1304347826087,61.91304347826087,65.30434782608695,48.34782608695652,64.1304347826087,64.04347826086956,57.60869565217392,68.6086956521739,46.78260869565217,49.78260869565217,44.130434782608695,10.521739130434783,10.652173913043478,9.652173913043478,10.434782608695652,9.565217391304348
Denmark,2021,23,28.17391304347826,186.0,81.04347826086956,57.391304347826086,54.95652173913044,61.73913043478261,69.78260869565217,53.04347826086956,61.21739130434783,57.130434782608695,54.82608695652174,64.52173913043478,68.47826086956522,65.65217391304348,66.6086956521739,64.17391304347827,74.21739130434783,63.30434782608695,71.34782608695652,69.95652173913044,71.21739130434783,73.21739130434783,56.43478260869565,65.73913043478261,57.56521739130435,57.60869565217392,66.56521739130434,52.869565217391305,69.26086956521739,58.91304347826087,55.78260869565217,50.69565217391305,19.82608695652174,19.695652173913043,19.39130434782609,19.73913043478261,20.08695652173913
Dominican Republic,2021,4,23.75,180.0,74.5,53.25,57.25,58.0,61.25,49.75,66.75,54.75,53.5,50.25,64.75,71.75,76.0,68.0,62.25,67.75,63.25,63.25,59.0,64.25,54.5,51.75,36.5,61.25,54.5,56.75,58.25,40.25,44.0,35.75,9.75,11.0,8.5,11.25,11.0
Ecuador,2021,23,32.26086956521739,180.8695652173913,76.1304347826087,53.08695652173913,48.869565217391305,57.130434782608695,60.30434782608695,46.91304347826087,56.95652173913044,50.391304347826086,47.391304347826086,54.30434782608695,62.869565217391305,64.3913043478261,63.82608695652174,63.08695652173913,69.04347826086956,61.21739130434783,63.21739130434783,69.0,66.91304347826087,67.8695652173913,51.34782608695652,63.56521739130435,47.43478260869565,53.0,52.0,52.52173913043478,59.65217391304348,43.47826086956522,45.30434782608695,43.04347826086956,19.65217391304348,18.608695652173918,18.08695652173913,17.782608695652176,18.91304347826087
Egypt,2021,23,27.956521739130437,179.65217391304347,75.43478260869566,56.0,52.04347826086956,55.869565217391305,63.95652173913044,48.78260869565217,61.91304347826087,56.34782608695652,47.69565217391305,59.82608695652174,63.95652173913044,66.21739130434783,67.21739130434783,65.91304347826087,67.43478260869566,67.47826086956522,65.65217391304348,67.65217391304348,67.91304347826087,70.73913043478261,55.21739130434783,59.04347826086956,53.30434782608695,54.95652173913044,59.08695652173913,56.47826086956522,64.30434782608695,51.47826086956522,52.08695652173913,48.60869565217392,19.30434782608696,18.39130434782609,18.82608695652174,19.130434782608692,18.73913043478261
El Salvador,2021,4,26.5,175.5,72.25,52.25,50.75,50.0,60.75,46.5,60.0,49.5,42.75,55.25,61.25,64.75,64.5,60.75,63.25,73.75,59.25,58.75,67.0,61.75,49.75,53.5,51.25,52.0,55.0,53.75,61.5,56.0,56.25,55.0,10.0,11.75,8.75,9.25,7.75
